date_mesure,geocode_commune,libelle_commune,valeur
2025-01-01T00:00:00.000,04076,Entrevaux,769
2025-01-01T00:00:00.000,15174,Saint-Bonnet-de-Salers,246
2025-01-01T00:00:00.000,03073,Chemilly,580
2025-01-01T00:00:00.000,18008,Arçay,500
2025-01-01T00:00:00.000,12238,Saint-Léons,424
2025-01-01T00:00:00.000,18284,Villegenon,217
2025-01-01T00:00:00.000,16168,Jauldes,847
2025-01-01T00:00:00.000,06130,Saint-Vallier-de-Thiey,3658
2025-01-01T00:00:00.000,12261,Saujac,126
2025-01-01T00:00:00.000,02199,Clastres,589
2025-01-01T00:00:00.000,10042,Bérulle,193
2025-01-01T00:00:00.000,05028,Chabestan,173
2025-01-01T00:00:00.000,16306,Saint-Christophe,334
2025-01-01T00:00:00.000,02291,Estrées,408
2025-01-01T00:00:00.000,16018,Ars,686
2025-01-01T00:00:00.000,07019,Aubenas,12416
2025-01-01T00:00:00.000,02419,Leschelle,269
2025-01-01T00:00:00.000,21101,Braux,180
2025-01-01T00:00:00.000,17305,Rouffignac,437
2025-01-01T00:00:00.000,16176,Lachaise,318
2025-01-01T00:00:00.000,16100,Chirac,781
2025-01-01T00:00:00.000,14299,Genneville,806
2025-01-01T00:00:00.000,07345,Vion,923
2025-01-01T00:00:00.000,05160,Salérans,78
2025-01-01T00:00:00.000,11188,La Palme,1995
2025-01-01T00:00:00.000,17180,Gourvillette,116
2025-01-01T00:00:00.000,06157,Vence,19917
2025-01-01T00:00:00.000,16063,Brie-sous-Chalais,157
2025-01-01T00:00:00.000,14400,Le Manoir,195
2025-01-01T00:00:00.000,02487,Missy-sur-Aisne,625
2025-01-01T00:00:00.000,02212,Condren,674
2025-01-01T00:00:00.000,04062,La Condamine-Châtelard,154
2025-01-01T00:00:00.000,04183,Saint-Julien-du-Verdon,179
2025-01-01T00:00:00.000,05054,La Fare-en-Champsaur,482
2025-01-01T00:00:00.000,07097,Glun,677
2025-01-01T00:00:00.000,15063,Drugeac,321
2025-01-01T00:00:00.000,11335,Sainte-Colombe-sur-Guette,38
2025-01-01T00:00:00.000,02607,Ploisy,100
2025-01-01T00:00:00.000,02104,Bouffignereux,96
2025-01-01T00:00:00.000,09161,Léran,615
2025-01-01T00:00:00.000,04230,Valensole,3137
2025-01-01T00:00:00.000,01294,Peyrieu,940
2025-01-01T00:00:00.000,05048,L'Épine,200
2025-01-01T00:00:00.000,09187,Mercenac,352
2025-01-01T00:00:00.000,02224,Courcelles-sur-Vesle,352
2025-01-01T00:00:00.000,15190,Saint-Hippolyte,99
2025-01-01T00:00:00.000,10003,Aix-Villemaur-Pâlis,3236
2025-01-01T00:00:00.000,03080,Cognat-Lyonne,706
2025-01-01T00:00:00.000,17129,Courpignac,421
2025-01-01T00:00:00.000,12059,Castanet,533
2025-01-01T00:00:00.000,11407,Verdun-en-Lauragais,290
2025-01-01T00:00:00.000,10371,Sommeval,298
2025-01-01T00:00:00.000,12135,Lunac,435
2025-01-01T00:00:00.000,03189,Montvicq,692
2025-01-01T00:00:00.000,08408,Sécheval,517
2025-01-01T00:00:00.000,08293,Moiry,133
2025-01-01T00:00:00.000,18085,Dampierre-en-Graçay,252
2025-01-01T00:00:00.000,02020,Any-Martin-Rieux,456
2025-01-01T00:00:00.000,11323,Roquetaillade-et-Conilhac,265
2025-01-01T00:00:00.000,06024,Briançonnet,165
2025-01-01T00:00:00.000,01360,Saint-Jean-de-Gonville,2096
2025-01-01T00:00:00.000,13053,Mallemort,6166
2025-01-01T00:00:00.000,10306,Proverville,217
2025-01-01T00:00:00.000,16237,Mouton,223
2025-01-01T00:00:00.000,07103,Saint-Julien-d'Intres,303
2025-01-01T00:00:00.000,17061,Bran,137
2025-01-01T00:00:00.000,12170,Naussac,434
2025-01-01T00:00:00.000,16390,Tusson,240
2025-01-01T00:00:00.000,17467,Vervant,252
2025-01-01T00:00:00.000,01021,Ars-sur-Formans,1528
2025-01-01T00:00:00.000,08427,Sorbon,222
2025-01-01T00:00:00.000,01306,Pont-de-Veyle,1594
2025-01-01T00:00:00.000,11293,Pomas,1017
2025-01-01T00:00:00.000,14053,Beaumais,165
2025-01-01T00:00:00.000,08348,Puiseux,108
2025-01-01T00:00:00.000,05087,Montmaur,532
2025-01-01T00:00:00.000,18034,Bouzais,273
2025-01-01T00:00:00.000,02609,Ployart-et-Vaurseine,24
2025-01-01T00:00:00.000,09125,Fougax-et-Barrineuf,428
2025-01-01T00:00:00.000,09208,Montgauch,112
2025-01-01T00:00:00.000,17076,Celles,329
2025-01-01T00:00:00.000,01446,Villeneuve,1638
2025-01-01T00:00:00.000,19103,Lamazière-Haute,65
2025-01-01T00:00:00.000,02099,Bonnesvalyn,212
2025-01-01T00:00:00.000,01073,Ceyzérieu,1064
2025-01-01T00:00:00.000,05046,Embrun,6412
2025-01-01T00:00:00.000,02576,Osly-Courtil,325
2025-01-01T00:00:00.000,03178,Montaiguët-en-Forez,280
2025-01-01T00:00:00.000,12039,Brusque,258
2025-01-01T00:00:00.000,07124,Lafarre,45
2025-01-01T00:00:00.000,10230,Mergey,654
2025-01-01T00:00:00.000,18150,Méry-sur-Cher,690
2025-01-01T00:00:00.000,05075,Manteyer,500
2025-01-01T00:00:00.000,05097,Orpierre,316
2025-01-01T00:00:00.000,11303,Puivert,491
2025-01-01T00:00:00.000,01364,Saint-Jean-sur-Reyssouze,762
2025-01-01T00:00:00.000,05045,Crots,1195
2025-01-01T00:00:00.000,13071,Les Pennes-Mirabeau,22537
2025-01-01T00:00:00.000,02372,Hartennes-et-Taux,343
2025-01-01T00:00:00.000,15019,Bassignac,223
2025-01-01T00:00:00.000,18111,Humbligny,175
2025-01-01T00:00:00.000,14437,Mondeville,10331
2025-01-01T00:00:00.000,12128,Lescure-Jaoul,229
2025-01-01T00:00:00.000,15240,Trémouille,167
2025-01-01T00:00:00.000,02548,La Neuville-lès-Dorengt,394
2025-01-01T00:00:00.000,15122,Maurs,2174
2025-01-01T00:00:00.000,10091,Chaudrey,139
2025-01-01T00:00:00.000,08078,Bourg-Fidèle,818
2025-01-01T00:00:00.000,08455,Tourcelles-Chaumont,84
2025-01-01T00:00:00.000,09149,Lacourt,205
2025-01-01T00:00:00.000,01374,Saint-Martin-du-Mont,2023
2025-01-01T00:00:00.000,09100,Couflens,100
2025-01-01T00:00:00.000,12145,Millau,22044
2025-01-01T00:00:00.000,18217,Saint-Jeanvrin,169
2025-01-01T00:00:00.000,02310,Fieulaine,249
2025-01-01T00:00:00.000,14237,Émiéville,626
2025-01-01T00:00:00.000,01034,Belley,9388
2025-01-01T00:00:00.000,08417,Sévigny-la-Forêt,270
2025-01-01T00:00:00.000,11153,La Force,264
2025-01-01T00:00:00.000,14023,Asnières-en-Bessin,73
2025-01-01T00:00:00.000,14710,Tréprel,112
2025-01-01T00:00:00.000,02018,Anizy-le-Grand,2472
2025-01-01T00:00:00.000,02002,Achery,584
2025-01-01T00:00:00.000,17096,Chaunac,67
2025-01-01T00:00:00.000,18025,Beffes,602
2025-01-01T00:00:00.000,14040,Barbeville,240
2025-01-01T00:00:00.000,07161,Montpezat-sous-Bauzon,770
2025-01-01T00:00:00.000,18040,Bussy,354
2025-01-01T00:00:00.000,09058,Bompas,206
2025-01-01T00:00:00.000,04142,Oppedette,43
2025-01-01T00:00:00.000,03154,Luneau,277
2025-01-01T00:00:00.000,09066,Brassac,633
2025-01-01T00:00:00.000,12019,Balaguier-sur-Rance,90
2025-01-01T00:00:00.000,17461,Vaux-sur-Mer,4013
2025-01-01T00:00:00.000,01449,Villette-sur-Ain,780
2025-01-01T00:00:00.000,02332,Fresnes-en-Tardenois,272
2025-01-01T00:00:00.000,04203,Selonnet,443
2025-01-01T00:00:00.000,18280,Vignoux-sous-les-Aix,708
2025-01-01T00:00:00.000,11429,Villemoustaussou,4401
2025-01-01T00:00:00.000,08366,Rocquigny,647
2025-01-01T00:00:00.000,11046,Bourigeole,56
2025-01-01T00:00:00.000,16013,Angeac-Charente,287
2025-01-01T00:00:00.000,07132,Largentière,1450
2025-01-01T00:00:00.000,09174,Loubières,359
2025-01-01T00:00:00.000,16218,Mesnac,404
2025-01-01T00:00:00.000,08150,Écly,169
2025-01-01T00:00:00.000,06064,Gattières,4358
2025-01-01T00:00:00.000,07188,Quintenas,1770
2025-01-01T00:00:00.000,02785,Vermand,1104
2025-01-01T00:00:00.000,18056,Chassy,233
2025-01-01T00:00:00.000,11014,Armissan,1461
2025-01-01T00:00:00.000,01071,Cessy,5832
2025-01-01T00:00:00.000,04177,Hautes-Duyes,53
2025-01-01T00:00:00.000,10293,Poivres,154
2025-01-01T00:00:00.000,08139,Deville,998
2025-01-01T00:00:00.000,16401,Vervant,147
2025-01-01T00:00:00.000,10421,La Villeneuve-au-Châtelot,146
2025-01-01T00:00:00.000,11189,Laprade,122
2025-01-01T00:00:00.000,16360,Salles-de-Barbezieux,407
2025-01-01T00:00:00.000,08061,La Berlière,38
2025-01-01T00:00:00.000,17197,Jonzac,3602
2025-01-01T00:00:00.000,18163,Neuvy-Deux-Clochers,247
2025-01-01T00:00:00.000,14601,Saint-Julien-sur-Calonne,178
2025-01-01T00:00:00.000,10270,Onjon,258
2025-01-01T00:00:00.000,01288,Péron,2916
2025-01-01T00:00:00.000,15017,Badailhac,129
2025-01-01T00:00:00.000,14251,Esson,576
2025-01-01T00:00:00.000,12077,Cornus,512
2025-01-01T00:00:00.000,14184,Cottun,240
2025-01-01T00:00:00.000,08033,Authe,94
2025-01-01T00:00:00.000,18247,Savigny-en-Septaine,685
2025-01-01T00:00:00.000,15172,Saint-Antoine,84
2025-01-01T00:00:00.000,14175,Condé-sur-Seulles,302
2025-01-01T00:00:00.000,05170,Tallard,2292
2025-01-01T00:00:00.000,03278,Taxat-Senat,222
2025-01-01T00:00:00.000,10288,Plaines-Saint-Lange,266
2025-01-01T00:00:00.000,21090,Boudreville,58
2025-01-01T00:00:00.000,17202,Landes,575
2025-01-01T00:00:00.000,05167,Sigottier,82
2025-01-01T00:00:00.000,01037,Bénonces,311
2025-01-01T00:00:00.000,15067,Le Fau,34
2025-01-01T00:00:00.000,02323,Fontaine-Uterte,140
2025-01-01T00:00:00.000,19081,Eyrein,514
2025-01-01T00:00:00.000,17225,Les Mathes,2180
2025-01-01T00:00:00.000,08466,Vaux-lès-Mouzon,74
2025-01-01T00:00:00.000,18053,Charentonnay,282
2025-01-01T00:00:00.000,17017,Archingeay,765
2025-01-01T00:00:00.000,14078,Blay,354
2025-01-01T00:00:00.000,11255,Montredon-des-Corbières,1485
2025-01-01T00:00:00.000,21050,Baubigny,210
2025-01-01T00:00:00.000,07020,Aubignas,476
2025-01-01T00:00:00.000,14167,Colombelles,7243
2025-01-01T00:00:00.000,10190,Laubressel,551
2025-01-01T00:00:00.000,03263,Saint-Voir,201
2025-01-01T00:00:00.000,14141,Castillon-en-Auge,166
2025-01-01T00:00:00.000,04128,Montfuron,217
2025-01-01T00:00:00.000,02318,Folembray,1355
2025-01-01T00:00:00.000,01331,Saint-Alban,195
2025-01-01T00:00:00.000,04009,Archail,14
2025-01-01T00:00:00.000,01355,Saint-Genis-sur-Menthon,490
2025-01-01T00:00:00.000,10194,Lévigny,93
2025-01-01T00:00:00.000,02267,Dommiers,287
2025-01-01T00:00:00.000,18049,La Chapelle-Montlinard,491
2025-01-01T00:00:00.000,14678,Soumont-Saint-Quentin,659
2025-01-01T00:00:00.000,19160,Pérols-sur-Vézère,201
2025-01-01T00:00:00.000,09039,La Bastide-de-Bousignac,331
2025-01-01T00:00:00.000,04208,Simiane-la-Rotonde,609
2025-01-01T00:00:00.000,19101,Laguenne-sur-Avalouze,1577
2025-01-01T00:00:00.000,10169,Gumery,225
2025-01-01T00:00:00.000,02105,Bouresches,183
2025-01-01T00:00:00.000,03024,Bert,274
2025-01-01T00:00:00.000,11076,Castelnaudary,12151
2025-01-01T00:00:00.000,08036,Autry,93
2025-01-01T00:00:00.000,10382,Traînel,1094
2025-01-01T00:00:00.000,11257,Monze,243
2025-01-01T00:00:00.000,17404,Saint-Simon-de-Pellouaille,708
2025-01-01T00:00:00.000,17140,Dolus-d'Oléron,3199
2025-01-01T00:00:00.000,02553,Nizy-le-Comte,225
2025-01-01T00:00:00.000,18116,Jalognes,264
2025-01-01T00:00:00.000,11225,Mas-Saintes-Puelles,923
2025-01-01T00:00:00.000,02093,Blérancourt,1162
2025-01-01T00:00:00.000,02604,Pithon,78
2025-01-01T00:00:00.000,08123,Chuffilly-Roche,69
2025-01-01T00:00:00.000,11224,Massac,30
2025-01-01T00:00:00.000,16239,Mouzon,142
2025-01-01T00:00:00.000,14427,Le Mesnil-Villement,282
2025-01-01T00:00:00.000,01303,Poncin,1803
2025-01-01T00:00:00.000,11029,Belcastel-et-Buc,60
2025-01-01T00:00:00.000,17324,Saint-Dizant-du-Bois,113
2025-01-01T00:00:00.000,01200,Labalme,204
2025-01-01T00:00:00.000,17038,Bedenac,699
2025-01-01T00:00:00.000,10131,Droupt-Saint-Basle,339
2025-01-01T00:00:00.000,14473,Notre-Dame-de-Livaye,105
2025-01-01T00:00:00.000,06136,Sospel,3791
2025-01-01T00:00:00.000,01197,Journans,387
2025-01-01T00:00:00.000,08183,Fromelennes,1037
2025-01-01T00:00:00.000,08028,Aubrives,951
2025-01-01T00:00:00.000,07310,Savas,896
2025-01-01T00:00:00.000,17098,Chenac-Saint-Seurin-d'Uzet,606
2025-01-01T00:00:00.000,17414,Saint-Xandre,5677
2025-01-01T00:00:00.000,04150,Piégut,201
2025-01-01T00:00:00.000,16231,Montrollet,323
2025-01-01T00:00:00.000,04164,Revest-Saint-Martin,79
2025-01-01T00:00:00.000,02083,Beuvardes,736
2025-01-01T00:00:00.000,08245,Lançon,30
2025-01-01T00:00:00.000,18093,Faverdines,135
2025-01-01T00:00:00.000,11204,Lignairolles,33
2025-01-01T00:00:00.000,17127,Courçon,2091
2025-01-01T00:00:00.000,18088,Ennordres,204
2025-01-01T00:00:00.000,18256,Subligny,337
2025-01-01T00:00:00.000,15057,Cros-de-Montvert,197
2025-01-01T00:00:00.000,01370,Saint-Laurent-sur-Saône,1810
2025-01-01T00:00:00.000,19155,Orliac-de-Bar,256
2025-01-01T00:00:00.000,11159,Gaja-la-Selve,134
2025-01-01T00:00:00.000,13005,Aubagne,47529
2025-01-01T00:00:00.000,18133,Lunery,1486
2025-01-01T00:00:00.000,10013,Assenay,133
2025-01-01T00:00:00.000,17252,Le Mung,317
2025-01-01T00:00:00.000,02335,Fressancourt,166
2025-01-01T00:00:00.000,16243,Nercillac,1051
2025-01-01T00:00:00.000,16102,Cognac,18532
2025-01-01T00:00:00.000,03217,Saint-Angel,738
2025-01-01T00:00:00.000,17187,Guitinières,479
2025-01-01T00:00:00.000,16412,Villejoubert,381
2025-01-01T00:00:00.000,03078,Chouvigny,232
2025-01-01T00:00:00.000,10198,Lirey,116
2025-01-01T00:00:00.000,09272,Saint-Paul-de-Jarrat,1352
2025-01-01T00:00:00.000,19204,Saint-Fréjoux,260
2025-01-01T00:00:00.000,14659,Saint-Sylvain,1474
2025-01-01T00:00:00.000,11163,Gincla,46
2025-01-01T00:00:00.000,04061,Colmars,583
2025-01-01T00:00:00.000,18003,Les Aix-d'Angillon,1877
2025-01-01T00:00:00.000,06125,Saint-Martin-d'Entraunes,138
2025-01-01T00:00:00.000,18283,Villecelin,83
2025-01-01T00:00:00.000,08203,Guignicourt-sur-Vence,272
2025-01-01T00:00:00.000,03312,Vieure,277
2025-01-01T00:00:00.000,11205,Limousis,121
2025-01-01T00:00:00.000,14177,Coquainvilliers,849
2025-01-01T00:00:00.000,11344,Saint-Hilaire,712
2025-01-01T00:00:00.000,08083,Brévilly,366
2025-01-01T00:00:00.000,18179,Pigny,966
2025-01-01T00:00:00.000,15268,Le Rouget-Pers,1297
2025-01-01T00:00:00.000,08462,Vaux-Champagne,148
2025-01-01T00:00:00.000,07080,Devesset,310
2025-01-01T00:00:00.000,16236,Mouthiers-sur-Boëme,2359
2025-01-01T00:00:00.000,18263,Thénioux,667
2025-01-01T00:00:00.000,19105,Lanteuil,517
2025-01-01T00:00:00.000,17479,Virollet,294
2025-01-01T00:00:00.000,12149,Montclar,133
2025-01-01T00:00:00.000,02022,Arcy-Sainte-Restitue,396
2025-01-01T00:00:00.000,11115,Cuxac-Cabardès,947
2025-01-01T00:00:00.000,09233,Pradettes,43
2025-01-01T00:00:00.000,01123,Cormoranche-sur-Saône,1179
2025-01-01T00:00:00.000,11405,Ventenac-en-Minervois,644
2025-01-01T00:00:00.000,12243,Saint-Rome-de-Cernon,963
2025-01-01T00:00:00.000,09207,Montgailhard,1437
2025-01-01T00:00:00.000,12214,Saint-Chély-d'Aubrac,517
2025-01-01T00:00:00.000,14713,Montillières-sur-Orne,557
2025-01-01T00:00:00.000,02798,Viels-Maisons,1192
2025-01-01T00:00:00.000,19208,Saint-Hilaire-Foissac,196
2025-01-01T00:00:00.000,07212,Saint-André-en-Vivarais,212
2025-01-01T00:00:00.000,14033,Auvillars,238
2025-01-01T00:00:00.000,02500,Montbrehain,816
2025-01-01T00:00:00.000,14627,Saint-Martin-de-Mieux,396
2025-01-01T00:00:00.000,01397,Sauverny,1022
2025-01-01T00:00:00.000,01323,Reyssouze,996
2025-01-01T00:00:00.000,09180,Manses,130
2025-01-01T00:00:00.000,12078,Les Costes-Gozon,163
2025-01-01T00:00:00.000,05006,L'Argentière-la-Bessée,2288
2025-01-01T00:00:00.000,16267,Poullignac,107
2025-01-01T00:00:00.000,15093,Lapeyrugue,90
2025-01-01T00:00:00.000,03058,Chappes,220
2025-01-01T00:00:00.000,07276,Saint-Michel-d'Aurance,262
2025-01-01T00:00:00.000,04134,La Motte-du-Caire,546
2025-01-01T00:00:00.000,08349,Pure,570
2025-01-01T00:00:00.000,07155,Mercuer,1325
2025-01-01T00:00:00.000,01029,Beaupont,734
2025-01-01T00:00:00.000,03075,Chezelle,158
2025-01-01T00:00:00.000,02307,La Ferté-Milon,2027
2025-01-01T00:00:00.000,01038,Bény,777
2025-01-01T00:00:00.000,01068,Cerdon,747
2025-01-01T00:00:00.000,02697,Samoussy,384
2025-01-01T00:00:00.000,11181,Labécède-Lauragais,420
2025-01-01T00:00:00.000,14663,Saint-Vigor-le-Grand,2443
2025-01-01T00:00:00.000,01045,Birieux,275
2025-01-01T00:00:00.000,04136,La Mure-Argens,345
2025-01-01T00:00:00.000,17409,Saint-Sulpice-de-Royan,3446
2025-01-01T00:00:00.000,06027,Cagnes-sur-Mer,53354
2025-01-01T00:00:00.000,17454,Tugéras-Saint-Maurice,381
2025-01-01T00:00:00.000,10054,Bourdenay,130
2025-01-01T00:00:00.000,07175,Le Plagnal,66
2025-01-01T00:00:00.000,02107,Bourguignon-sous-Coucy,104
2025-01-01T00:00:00.000,02582,Paissy,80
2025-01-01T00:00:00.000,02506,Montgobert,200
2025-01-01T00:00:00.000,16070,Chabanais,1589
2025-01-01T00:00:00.000,08097,Challerange,417
2025-01-01T00:00:00.000,16389,Turgon,80
2025-01-01T00:00:00.000,17064,Breuillet,3058
2025-01-01T00:00:00.000,10044,Bétignicourt,31
2025-01-01T00:00:00.000,08017,Apremont,122
2025-01-01T00:00:00.000,21084,Source-Seine,60
2025-01-01T00:00:00.000,07201,Ruoms,2311
2025-01-01T00:00:00.000,19238,Saint-Rémy,244
2025-01-01T00:00:00.000,21103,Brazey-en-Plaine,2425
2025-01-01T00:00:00.000,16295,Saint-Amant-de-Boixe,1341
2025-01-01T00:00:00.000,14607,Saint-Louet-sur-Seulles,148
2025-01-01T00:00:00.000,02748,Trélou-sur-Marne,952
2025-01-01T00:00:00.000,11042,Blomac,264
2025-01-01T00:00:00.000,17239,Mons,445
2025-01-01T00:00:00.000,02552,Neuvillette,170
2025-01-01T00:00:00.000,12164,Mur-de-Barrez,693
2025-01-01T00:00:00.000,14649,Saint-Pierre-du-Bû,436
2025-01-01T00:00:00.000,03211,Prémilhat,2540
2025-01-01T00:00:00.000,05152,Saint-Maurice-en-Valgodemard,118
2025-01-01T00:00:00.000,08179,Francheval,590
2025-01-01T00:00:00.000,06071,Guillaumes,587
2025-01-01T00:00:00.000,11105,Cournanel,659
2025-01-01T00:00:00.000,02380,Hinacourt,28
2025-01-01T00:00:00.000,01078,Challex,1632
2025-01-01T00:00:00.000,19017,Bassignac-le-Bas,80
2025-01-01T00:00:00.000,14764,Pont-d'Ouilly,1018
2025-01-01T00:00:00.000,18126,Levet,1357
2025-01-01T00:00:00.000,18178,La Perche,205
2025-01-01T00:00:00.000,09218,Orgeix,102
2025-01-01T00:00:00.000,12094,Entraygues-sur-Truyère,964
2025-01-01T00:00:00.000,06069,Grasse,50970
2025-01-01T00:00:00.000,12007,Ambeyrac,184
2025-01-01T00:00:00.000,05096,Orcières,651
2025-01-01T00:00:00.000,15156,Prunet,683
2025-01-01T00:00:00.000,18267,Trouy,4055
2025-01-01T00:00:00.000,14399,Manneville-la-Pipard,257
2025-01-01T00:00:00.000,16276,Reignac,712
2025-01-01T00:00:00.000,02225,Courchamps,82
2025-01-01T00:00:00.000,08302,Monthermé,2138
2025-01-01T00:00:00.000,02171,Chaudardes,91
2025-01-01T00:00:00.000,16086,Chassenon,836
2025-01-01T00:00:00.000,10033,Bar-sur-Aube,4665
2025-01-01T00:00:00.000,16285,Rougnac,395
2025-01-01T00:00:00.000,16191,Lonnes,185
2025-01-01T00:00:00.000,01428,Valeins,128
2025-01-01T00:00:00.000,15020,Beaulieu,84
2025-01-01T00:00:00.000,17286,Les Portes-en-Ré,577
2025-01-01T00:00:00.000,06015,Berre-les-Alpes,1316
2025-01-01T00:00:00.000,01198,Joyeux,262
2025-01-01T00:00:00.000,02745,Toulis-et-Attencourt,110
2025-01-01T00:00:00.000,12151,Montézic,226
2025-01-01T00:00:00.000,18078,Crézançay-sur-Cher,61
2025-01-01T00:00:00.000,10147,Fays-la-Chapelle,119
2025-01-01T00:00:00.000,13021,Carry-le-Rouet,5702
2025-01-01T00:00:00.000,11167,Gramazie,130
2025-01-01T00:00:00.000,14046,Bavent,1885
2025-01-01T00:00:00.000,12257,Causse-et-Diège,760
2025-01-01T00:00:00.000,14286,Fourneville,488
2025-01-01T00:00:00.000,17295,Réaux sur Trèfle,765
2025-01-01T00:00:00.000,03084,Cosne-d'Allier,2006
2025-01-01T00:00:00.000,10095,Le Chêne,277
2025-01-01T00:00:00.000,12038,Brousse-le-Château,164
2025-01-01T00:00:00.000,05066,La Haute-Beaume,7
2025-01-01T00:00:00.000,10113,Couvignon,199
2025-01-01T00:00:00.000,05157,Saint-Véran,160
2025-01-01T00:00:00.000,03182,Monteignet-sur-l'Andelot,266
2025-01-01T00:00:00.000,05024,Valdoule,204
2025-01-01T00:00:00.000,08204,Guincourt,70
2025-01-01T00:00:00.000,02280,Épieds,395
2025-01-01T00:00:00.000,08288,Mesmont,91
2025-01-01T00:00:00.000,18160,Nérondes,1403
2025-01-01T00:00:00.000,10353,Saint-Mesmin,909
2025-01-01T00:00:00.000,18260,Tendron,86
2025-01-01T00:00:00.000,12021,Le Bas Ségala,1608
2025-01-01T00:00:00.000,19053,Chaveroche,268
2025-01-01T00:00:00.000,18014,Assigny,159
2025-01-01T00:00:00.000,12016,Auzits,824
2025-01-01T00:00:00.000,14453,Mosles,368
2025-01-01T00:00:00.000,08046,Banogne-Recouvrance,162
2025-01-01T00:00:00.000,15074,Giou-de-Mamou,728
2025-01-01T00:00:00.000,17282,Pommiers-Moulons,212
2025-01-01T00:00:00.000,07120,Lachamp-Raphaël,70
2025-01-01T00:00:00.000,11402,Valmigère,28
2025-01-01T00:00:00.000,09336,Villeneuve-d'Olmes,965
2025-01-01T00:00:00.000,09193,Mijanès,56
2025-01-01T00:00:00.000,02723,Soize,95
2025-01-01T00:00:00.000,07111,Juvinas,187
2025-01-01T00:00:00.000,09235,Prat-Bonrepaux,888
2025-01-01T00:00:00.000,07013,Ardoix,1308
2025-01-01T00:00:00.000,01133,Cressin-Rochefort,380
2025-01-01T00:00:00.000,17358,Saint-Mandé-sur-Brédoire,315
2025-01-01T00:00:00.000,01378,Saint-Maurice-de-Gourdans,2903
2025-01-01T00:00:00.000,19118,Le Lonzac,823
2025-01-01T00:00:00.000,02040,Autreppes,175
2025-01-01T00:00:00.000,17031,Ballans,201
2025-01-01T00:00:00.000,14076,Blainville-sur-Orne,6106
2025-01-01T00:00:00.000,16153,Mainxe-Gondeville,1195
2025-01-01T00:00:00.000,12116,Huparlac,250
2025-01-01T00:00:00.000,11054,Les Brunels,268
2025-01-01T00:00:00.000,13096,Saintes-Maries-de-la-Mer,2433
2025-01-01T00:00:00.000,11435,Villerouge-Termenès,165
2025-01-01T00:00:00.000,18083,Culan,779
2025-01-01T00:00:00.000,14093,Branville,238
2025-01-01T00:00:00.000,16041,Bessac,122
2025-01-01T00:00:00.000,03040,Bressolles,1143
2025-01-01T00:00:00.000,17083,Champagne,651
2025-01-01T00:00:00.000,08324,Neuvizy,124
2025-01-01T00:00:00.000,17329,Saint-Froult,400
2025-01-01T00:00:00.000,18054,Charly,226
2025-01-01T00:00:00.000,15205,Saint-Paul-de-Salers,105
2025-01-01T00:00:00.000,09334,Val-de-Sos,599
2025-01-01T00:00:00.000,12044,Camarès,1030
2025-01-01T00:00:00.000,16151,Genté,924
2025-01-01T00:00:00.000,02192,Chouy,364
2025-01-01T00:00:00.000,09155,Larcat,50
2025-01-01T00:00:00.000,14660,Saint-Vaast-en-Auge,125
2025-01-01T00:00:00.000,06126,Saint-Martin-du-Var,3431
2025-01-01T00:00:00.000,02306,La Ferté-Chevresis,526
2025-01-01T00:00:00.000,17095,Chatenet,221
2025-01-01T00:00:00.000,08225,Herpy-l'Arlésienne,208
